30
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 2.1717034280e-01, 8.2432276011e-01, 8.2267403603e-01, 5.6607943773e-01, 1.2190268189e-01, 9.0437388420e-01, 4.8024442792e-01, 3.5821560025e-01, 9.1105169058e-01, 4.2379283905e-01, 9.7067958117e-01, 8.7186789513e-01, 6.8750423193e-01, 4.8596465588e-01, 5.1281875372e-01, 5.1487606764e-01, 2.2905559838e-01, 8.8069438934e-01, 5.2447068691e-01, 8.8525724411e-01
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 9.8976409435e-01, 8.9515334368e-01, 2.4103391171e-01, 1.8818031251e-01, 2.9846113920e-01, 9.4936490059e-02, 5.6750673056e-01, 5.5300825834e-01, 7.0712965727e-01, 5.3015923500e-01, 6.4562261105e-02, 4.9664372206e-01, 3.0057406425e-01, 9.1539853811e-01, 9.8884874582e-01, 1.2967301905e-01, 1.7469410598e-01, 9.0583336353e-01, 2.1248990297e-01
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 9.3262863159e-01, 5.0082319975e-01, 8.8351160288e-01, 8.8439360261e-02, 8.5538315773e-01, 9.4658017159e-01, 5.4179549217e-01, 3.8431030512e-01, 1.4653237164e-01, 4.2782390118e-01, 1.2068556249e-01, 9.0916943550e-01, 7.5443899632e-01, 7.7050292492e-01, 3.8482314348e-01, 1.1295740306e-01, 8.4947669506e-01, 6.4285360277e-02
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 3.1896191835e-01, 7.8084892035e-01, 8.4421163797e-01, 4.6728047729e-01, 9.3680119514e-01, 5.3062212467e-01, 2.3695346713e-01, 3.4117007256e-01, 6.3933908939e-01, 3.0772495270e-01, 6.7806971073e-01, 3.5053464770e-01, 9.5487415791e-01, 7.0739263296e-01, 9.2561030388e-01, 3.3841261268e-01, 8.3617258072e-01
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 3.1491461396e-01, 6.6713231802e-01, 3.7719449401e-01, 7.7375966311e-01, 6.7927056551e-01, 4.9753478169e-01, 8.7778449059e-01, 8.4877413511e-01, 4.7462773323e-01, 3.8349905610e-01, 8.6537408829e-01, 4.7918912768e-01, 5.9938043356e-02, 9.2597544193e-01, 9.4029849768e-01, 8.6850851774e-01
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 3.0990190804e-02, 1.3866965473e-01, 5.0161969662e-01, 4.2245808244e-01, 2.6482909918e-02, 4.2027434707e-01, 6.0627466440e-01, 5.2342349291e-01, 6.7426115274e-02, 9.1379177570e-01, 3.0760735273e-01, 7.1465009451e-01, 1.0555343702e-02, 7.9024749994e-01, 2.6862099767e-01
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 3.2190948725e-01, 7.9000097513e-01, 8.2966464758e-01, 4.4775947928e-01, 5.4066771269e-01, 2.0938730240e-01, 9.7885298729e-01, 1.4328788221e-01, 7.2890347242e-01, 9.3135190010e-01, 2.1401654184e-01, 1.5139983967e-02, 5.3666666150e-02, 4.9007765949e-02
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 8.7301796675e-01, 6.4915817976e-01, 3.3787092566e-01, 7.0886367559e-01, 1.9049975276e-01, 2.9827997088e-01, 5.6873701513e-02, 2.0316134393e-01, 3.0663031340e-01, 6.7948323488e-01, 8.2327377796e-01, 4.7026827931e-01, 1.4184363186e-01
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 5.7989023626e-02, 7.4082475901e-01, 4.6745014191e-01, 1.7642600462e-02, 7.9092222452e-01, 5.2508592606e-01, 5.7326219976e-02, 2.9273837805e-01, 7.7237832546e-01, 4.3092444539e-01, 8.6197668314e-01, 4.4932439923e-01
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 5.2583056688e-01, 8.7293046713e-01, 7.4063502252e-02, 7.7631992102e-01, 7.7497607470e-01, 6.8700063229e-01, 6.4964884520e-01, 2.3154808581e-01, 5.2234369516e-01, 4.6718254685e-01, 5.3160721064e-01
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 5.2319264412e-01, 9.4586861134e-01, 9.6094179153e-01, 9.1129636765e-01, 4.6112328768e-02, 2.0395213366e-01, 2.7392092347e-01, 5.1755648851e-01, 1.6257758439e-01, 6.4947777987e-01
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 9.8252052069e-01, 1.7854286730e-01, 8.0751997232e-01, 9.6296131611e-01, 9.3798714876e-01, 8.3190530539e-01, 2.7305430174e-01, 4.7755417228e-01, 2.1395134926e-01
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 3.5052740574e-01, 7.1250802279e-01, 9.3929558992e-01, 5.4436904192e-01, 7.1706998348e-01, 1.0557983071e-01, 7.9046702385e-01, 8.2291924953e-01
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 6.9259399176e-01, 1.2691523135e-01, 7.0971719921e-02, 5.1670449972e-01, 7.8336650133e-01, 5.9820055962e-01, 7.0082587004e-01
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 6.7017650604e-01, 9.6559172869e-01, 5.1550471783e-01, 5.7643616199e-01, 2.6087582111e-01, 9.1806538403e-02
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 8.3401674032e-01, 7.6962363720e-01, 1.9650632143e-01, 6.7328625917e-01, 1.0248903930e-01
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 5.9389847517e-01, 8.3395248652e-01, 9.8157215118e-01, 2.5073894858e-01
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 8.6012989283e-01, 2.7741953731e-01, 5.8770976961e-02
0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 0.0000000000e+00, 7.6173454523e-01, 1.2488330901e-01
